2025-02-04 20:49:53.661 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 20:49:54.544 | INFO     | __main__:main:165 - Starting message production to topic 'buzzline_json'...
2025-02-04 20:49:54.544 | INFO     | __main__:generate_messages:95 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/buzz.json
2025-02-04 20:49:54.545 | INFO     | __main__:generate_messages:97 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/buzz.json
2025-02-04 20:49:54.604 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-02-04 20:49:55.611 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-02-04 20:49:56.615 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Charlie'}
2025-02-04 20:49:57.622 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-02-04 20:49:58.629 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-02-04 20:49:59.636 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-02-04 20:50:00.639 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-02-04 20:50:01.646 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-02-04 20:50:02.653 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-02-04 20:50:03.655 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-02-04 20:50:04.661 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-02-04 20:50:05.668 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-02-04 20:50:06.674 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-02-04 20:50:07.677 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-02-04 20:50:08.683 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Bob'}
2025-02-04 20:50:09.689 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-02-04 20:50:10.695 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Eve'}
2025-02-04 21:09:58.365 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 21:09:58.368 | INFO     | __main__:<module>:55 - Project root: /Users/evandobler/buzzline-03-dobler
2025-02-04 21:09:58.368 | INFO     | __main__:<module>:59 - Data folder: /Users/evandobler/buzzline-03-dobler/data
2025-02-04 21:09:58.368 | INFO     | __main__:<module>:63 - Data file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:09:58.368 | INFO     | __main__:main:125 - START producer.
2025-02-04 21:09:58.368 | INFO     | utils.utils_producer:get_zookeeper_address:57 - Zookeeper address: localhost:2181
2025-02-04 21:09:58.372 | INFO     | utils.utils_producer:check_zookeeper_service_is_ready:79 - Zookeeper is ready at localhost:2181.
2025-02-04 21:09:58.372 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:09:58.717 | INFO     | utils.utils_producer:check_kafka_service_is_ready:98 - Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 0, 'host': 'evans-air.lan', 'port': 9092, 'rack': None}], 'cluster_id': '1cffF6jIQxOKLfzrCKy2-Q', 'controller_id': 0}
2025-02-04 21:09:58.718 | INFO     | __main__:get_kafka_topic:39 - Kafka topic: dobler_sensor_topic
2025-02-04 21:09:58.718 | INFO     | __main__:get_message_interval:46 - Message interval: 2 seconds
2025-02-04 21:09:58.718 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:09:58.718 | INFO     | utils.utils_producer:create_kafka_producer:146 - Connecting to Kafka broker at localhost:9092...
2025-02-04 21:09:58.826 | INFO     | utils.utils_producer:create_kafka_producer:151 - Kafka producer successfully created.
2025-02-04 21:09:58.827 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:09:59.155 | INFO     | utils.utils_producer:create_kafka_topic:176 - Creating 'dobler_sensor_topic'.
2025-02-04 21:09:59.236 | INFO     | utils.utils_producer:create_kafka_topic:181 - Topic 'dobler_sensor_topic' created successfully.
2025-02-04 21:09:59.237 | INFO     | __main__:main:148 - Kafka topic 'dobler_sensor_topic' is ready.
2025-02-04 21:09:59.237 | INFO     | __main__:main:154 - Starting message production to topic 'dobler_sensor_topic'...
2025-02-04 21:09:59.237 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:09:59.237 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:09:59.292 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:09:59.237562', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:10:01.298 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:10:01.297848', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:22.762 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 21:58:22.765 | INFO     | __main__:<module>:55 - Project root: /Users/evandobler/buzzline-03-dobler
2025-02-04 21:58:22.765 | INFO     | __main__:<module>:59 - Data folder: /Users/evandobler/buzzline-03-dobler/data
2025-02-04 21:58:22.765 | INFO     | __main__:<module>:63 - Data file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:22.765 | INFO     | __main__:main:125 - START producer.
2025-02-04 21:58:22.765 | INFO     | utils.utils_producer:get_zookeeper_address:57 - Zookeeper address: localhost:2181
2025-02-04 21:58:22.770 | INFO     | utils.utils_producer:check_zookeeper_service_is_ready:79 - Zookeeper is ready at localhost:2181.
2025-02-04 21:58:22.770 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:58:23.112 | INFO     | utils.utils_producer:check_kafka_service_is_ready:98 - Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 0, 'host': 'evans-air.lan', 'port': 9092, 'rack': None}], 'cluster_id': '1cffF6jIQxOKLfzrCKy2-Q', 'controller_id': 0}
2025-02-04 21:58:23.113 | INFO     | __main__:get_kafka_topic:39 - Kafka topic: dobler_sensor_topic
2025-02-04 21:58:23.113 | INFO     | __main__:get_message_interval:46 - Message interval: 2 seconds
2025-02-04 21:58:23.114 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:58:23.114 | INFO     | utils.utils_producer:create_kafka_producer:146 - Connecting to Kafka broker at localhost:9092...
2025-02-04 21:58:23.228 | INFO     | utils.utils_producer:create_kafka_producer:151 - Kafka producer successfully created.
2025-02-04 21:58:23.229 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:58:23.560 | INFO     | utils.utils_producer:create_kafka_topic:172 - Topic 'dobler_sensor_topic' already exists. Clearing it out...
2025-02-04 21:58:23.561 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-02-04 21:58:23.905 | ERROR    | utils.utils_producer:clear_kafka_topic:235 - Error managing retention for topic 'dobler_sensor_topic': list indices must be integers or slices, not ConfigResource
2025-02-04 21:58:23.906 | INFO     | __main__:main:148 - Kafka topic 'dobler_sensor_topic' is ready.
2025-02-04 21:58:23.906 | INFO     | __main__:main:154 - Starting message production to topic 'dobler_sensor_topic'...
2025-02-04 21:58:23.906 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:23.906 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:23.908 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:23.907692', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:58:25.914 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:25.913481', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:27.918 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:27.917060', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:58:29.924 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:29.927 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:29.928 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:29.927325', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:58:31.933 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:31.932785', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:33.938 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:33.938380', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:58:35.944 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:35.944 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:35.945 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:35.945097', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:58:37.950 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:37.949478', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:39.957 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:39.956687', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:58:41.964 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:41.965 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:41.966 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:41.965490', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:58:43.971 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:43.971137', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:45.978 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:45.976929', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:58:47.980 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:47.980 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:47.981 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:47.981013', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:58:49.984 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:49.983252', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:51.991 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:51.990044', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:58:53.994 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:53.994 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:58:53.995 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:53.994928', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:58:56.001 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:56.000569', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:58:58.005 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:58:58.005020', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:00.011 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:00.012 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:00.013 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:00.012843', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:02.018 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:02.017520', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:04.020 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:04.020459', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:06.026 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:06.027 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:06.028 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:06.027976', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:08.029 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:08.029107', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:10.035 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:10.034691', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:12.040 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:12.041 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:12.041 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:12.041588', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:14.047 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:14.047089', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:16.054 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:16.053537', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:18.059 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:18.059 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:18.060 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:18.059797', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:20.066 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:20.065588', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:22.072 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:22.072067', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:24.077 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:24.078 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:24.078 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:24.078107', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:26.080 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:26.080507', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:28.086 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:28.085795', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:30.092 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:30.092 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:30.092 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:30.092736', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:32.098 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:32.098224', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:34.105 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:34.104093', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:36.108 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:36.109 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:36.110 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:36.109674', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:38.116 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:38.115484', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:40.122 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:40.122163', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:42.126 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:42.126 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:42.127 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:42.127206', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:44.134 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:44.133087', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:46.138 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:46.137751', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:48.144 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:48.145 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:48.145 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:48.145411', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:50.150 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:50.149616', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:52.156 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:52.155685', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 21:59:54.163 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:54.164 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 21:59:54.165 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:54.164347', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 21:59:56.168 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:56.167322', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 21:59:58.171 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T03:59:58.170248', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 22:00:00.174 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 22:00:00.175 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 22:00:00.176 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T04:00:00.176098', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 22:00:02.182 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T04:00:02.181965', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 22:00:04.190 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T04:00:04.189278', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
2025-02-04 22:00:06.196 | INFO     | __main__:generate_messages:82 - Opening data file in read mode: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 22:00:06.197 | INFO     | __main__:generate_messages:84 - Reading data from file: /Users/evandobler/buzzline-03-dobler/data/sensor_readings.csv
2025-02-04 22:00:06.198 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T04:00:06.198199', 'temperature': 22.5, 'humidity': 55.0, 'pressure': 1013.25}
2025-02-04 22:00:08.204 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T04:00:08.203342', 'temperature': 22.7, 'humidity': 54.8, 'pressure': 1013.3}
2025-02-04 22:00:10.208 | INFO     | __main__:main:158 - Sent message to topic 'dobler_sensor_topic': {'timestamp': '2025-02-05T04:00:10.207600', 'temperature': 22.6, 'humidity': 54.9, 'pressure': 1013.2}
